run,seed,arm,stable_row_id,dev_position,intervention_type,epoch18_prediction,epoch19_prediction,epoch20_prediction,selected_best_epoch,selected_prediction,frame_probability,frame_pass,predicate_coverage_probability,predicate_pass,sufficiency_probability,sufficiency_pass,polarity_margin,polarity_pass,entitlement_probability,entitlement_aggregation_pass,final_composition_pass,mechanism_bucket
seed184_frame_local_only,184,intervention,generated_fact_083__none,156,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.427725,false,0.442183,false,0.985416,true,2.569423,true,0.186374,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_086__none,168,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.399729,false,0.283797,false,0.987887,true,2.530499,true,0.112068,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_087__none,180,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.412974,false,0.382805,false,0.986194,true,2.525824,true,0.155906,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_089__none,192,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.388627,false,0.328279,false,0.985748,true,2.579251,true,0.12576,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_090__none,204,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.45915,false,0.458469,false,0.983413,true,2.482983,true,0.207015,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_102__none,216,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.354662,false,0.244131,false,0.984606,true,2.448289,true,0.085251,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_110__none,228,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.423689,false,0.2741,false,0.987959,true,2.58393,true,0.114735,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_120__none,264,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.433931,false,0.386483,false,0.986944,true,2.581479,true,0.165517,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_121__none,276,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.392435,false,0.320086,false,0.983802,true,2.484614,true,0.123578,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_128__none,288,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.392459,false,0.277443,false,0.987176,true,2.481737,true,0.107488,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_135__none,300,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.39182,false,0.343836,false,0.98533,true,2.4758,true,0.132745,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_138__none,312,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.446068,false,0.355803,false,0.983939,true,2.523273,true,0.156163,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_144__none,324,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.406376,false,0.346446,false,0.986422,true,2.550699,true,0.138876,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_146__none,336,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.434251,false,0.362727,false,0.988242,true,2.606918,true,0.155662,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_151__polarity_flip,359,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.376202,false,0.351047,false,0.984007,true,2.502281,true,0.129953,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_153__polarity_flip,371,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.401015,false,0.378294,false,0.986005,true,2.506032,true,0.149578,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_155__polarity_flip,383,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.365634,false,0.279004,false,0.98492,true,2.526861,true,0.100475,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_158__polarity_flip,395,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.349672,false,0.247854,false,0.987193,true,2.507091,true,0.085557,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_161__polarity_flip,407,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.409085,false,0.410432,false,0.988064,true,2.627114,true,0.165898,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_165__polarity_flip,419,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.380864,false,0.311804,false,0.985804,true,2.464192,true,0.117069,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_172__polarity_flip,443,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.442231,false,0.389406,false,0.987277,true,2.637589,true,0.170016,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_174__polarity_flip,455,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.434779,false,0.392393,false,0.983967,true,2.466806,true,0.167869,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_176__polarity_flip,467,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.372721,false,0.246982,false,0.987277,true,2.468272,true,0.090884,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_186__polarity_flip,479,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.359012,false,0.24578,false,0.983853,true,2.458256,true,0.086813,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_195__polarity_flip,491,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.419567,false,0.419615,false,0.985954,true,2.510724,true,0.173584,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_207__polarity_flip,503,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.348445,false,0.276745,false,0.984551,true,2.440957,true,0.094941,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_210__polarity_flip,515,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.408097,false,0.302514,false,0.985009,true,2.49067,true,0.121604,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_221__polarity_flip,527,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.372693,false,0.309885,false,0.98692,true,2.551898,true,0.113981,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_225__polarity_flip,539,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.400778,false,0.353291,false,0.98541,true,2.47554,true,0.139526,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_227__polarity_flip,551,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.414173,false,0.361136,false,0.984246,true,2.596773,true,0.147217,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_230__polarity_flip,563,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.447999,false,0.398984,false,0.988653,true,2.616305,true,0.176716,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_238__polarity_flip,575,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.462246,false,0.488729,false,0.987552,true,2.638247,true,0.223101,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_240__polarity_flip,587,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.460639,false,0.43783,false,0.986071,true,2.57075,true,0.198872,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_241__polarity_flip,599,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.41793,false,0.415477,false,0.984006,true,2.557866,true,0.170863,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_257__polarity_flip,611,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.391134,false,0.327526,false,0.985743,true,2.585087,true,0.12628,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_265__polarity_flip,635,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.40068,false,0.37452,false,0.984532,true,2.520974,true,0.147741,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_271__polarity_flip,647,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.424334,false,0.444711,false,0.984172,true,2.550177,true,0.185719,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_273__polarity_flip,659,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.400129,false,0.372248,false,0.986321,true,2.503467,true,0.14691,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_274__polarity_flip,671,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.452415,false,0.417985,false,0.986687,true,2.601548,true,0.186585,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_285__polarity_flip,683,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.436722,false,0.363119,false,0.98609,true,2.535741,true,0.156376,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_287__polarity_flip,695,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.393897,false,0.352809,false,0.986662,true,2.611929,true,0.137117,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed184_frame_local_only,184,intervention,generated_fact_297__polarity_flip,707,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,13,NOT_ENTITLED,0.423642,false,0.364931,false,0.986263,true,2.539348,true,0.152476,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,museum_purchase__none,12,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.323631,false,0.580478,true,0.993234,true,3.753628,true,0.18659,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,satellite_launch__none,24,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.264711,false,0.470256,false,0.994215,true,3.811332,true,0.123762,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,satellite_launch__paraphrase,25,paraphrase,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.305353,false,0.498408,false,0.993851,true,3.831308,true,0.151254,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_039__none,72,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.269746,false,0.550602,true,0.992942,true,3.65844,true,0.147474,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_073__none,108,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.204931,false,0.440624,false,0.993719,true,3.738663,true,0.08973,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_078__none,132,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.312972,false,0.499426,false,0.992788,true,3.667087,true,0.155179,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_086__none,168,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.375148,false,0.537739,true,0.993203,true,3.703528,true,0.200361,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_087__none,180,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.324612,false,0.560004,true,0.993495,true,3.733541,true,0.180601,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_102__none,216,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.267959,false,0.486061,false,0.99198,true,3.599097,true,0.1292,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_120__none,264,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.363683,false,0.552447,true,0.993008,true,3.662713,true,0.199511,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_121__none,276,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.247529,false,0.503352,true,0.993324,true,3.734583,true,0.123762,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_135__none,300,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.319141,false,0.581299,true,0.993219,true,3.702683,true,0.184258,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_138__none,312,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.391701,false,0.501711,true,0.992635,true,3.699192,true,0.195073,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_144__none,324,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.331543,false,0.549721,true,0.992782,true,3.638071,true,0.180941,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_146__none,336,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.335239,false,0.514347,true,0.993335,true,3.669657,true,0.17128,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_151__polarity_flip,359,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.204664,false,0.495384,false,0.992549,true,3.690967,true,0.100631,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_155__polarity_flip,383,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.330725,false,0.502136,true,0.993616,true,3.807236,true,0.165009,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_158__polarity_flip,395,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.33269,false,0.534654,true,0.99322,true,3.676138,true,0.176668,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_172__polarity_flip,443,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.278773,false,0.506826,true,0.994051,true,3.790468,true,0.140449,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_174__polarity_flip,455,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.32694,false,0.568603,true,0.992852,true,3.645238,true,0.184571,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_186__polarity_flip,479,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.278534,false,0.4754,false,0.992215,true,3.608947,true,0.131384,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_207__polarity_flip,503,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.27989,false,0.557503,true,0.993134,true,3.66286,true,0.154968,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_210__polarity_flip,515,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.31827,false,0.490953,false,0.992633,true,3.66398,true,0.155104,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_221__polarity_flip,527,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.348727,false,0.557323,true,0.993621,true,3.73699,true,0.193113,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_230__polarity_flip,563,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.300764,false,0.52403,true,0.993437,true,3.658506,true,0.156575,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_238__polarity_flip,575,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.339351,false,0.561723,true,0.993483,true,3.722802,true,0.189379,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_241__polarity_flip,599,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.197099,false,0.446771,false,0.994045,true,3.749681,true,0.087534,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_265__polarity_flip,635,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.186195,false,0.496641,false,0.993775,true,3.716835,true,0.091897,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_joint,185,baseline,generated_fact_271__polarity_flip,647,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.28731,false,0.534883,true,0.993774,true,3.799928,true,0.15272,false,false,FRAME_ONLY_FAILURE
seed185_joint,185,baseline,generated_fact_287__polarity_flip,695,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.307307,false,0.514136,true,0.993838,true,3.840936,true,0.157024,false,false,FRAME_ONLY_FAILURE
seed185_frame_local_only,185,intervention,orion_approval__none,0,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.442795,false,0.342537,false,0.992704,true,3.738484,true,0.150567,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,satellite_launch__none,24,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.495873,false,0.408207,false,0.992104,true,3.786225,true,0.20082,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,clinic_expansion__none,36,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.453027,false,0.318469,false,0.992752,true,3.682887,true,0.14323,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_039__none,72,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.362582,false,0.377582,false,0.992558,true,3.677251,true,0.135886,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_073__none,108,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.416333,false,0.324889,false,0.992885,true,3.671286,true,0.1343,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_078__none,132,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.40891,false,0.321478,false,0.991246,true,3.612411,true,0.130305,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_080__none,144,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.439429,false,0.466249,false,0.993218,true,3.695508,true,0.203494,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_086__none,168,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.385344,false,0.412275,false,0.993057,true,3.666942,true,0.157765,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_087__none,180,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.439424,false,0.416265,false,0.993824,true,3.744157,true,0.181787,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_089__none,192,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.426595,false,0.437186,false,0.994157,true,3.831632,true,0.185412,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_102__none,216,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.365137,false,0.303485,false,0.990399,true,3.600802,true,0.10975,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_110__none,228,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.417672,false,0.412133,false,0.993349,true,3.736169,true,0.170992,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_120__none,264,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.511108,true,0.404658,false,0.992674,true,3.701595,true,0.205309,false,false,PREDICATE_ONLY_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_121__none,276,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.365826,false,0.361853,false,0.992427,true,3.643416,true,0.131373,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_128__none,288,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.352962,false,0.401197,false,0.993355,true,3.674721,true,0.140667,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_135__none,300,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.403816,false,0.43359,false,0.99337,true,3.699604,true,0.17393,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_138__none,312,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.510658,true,0.413848,false,0.991588,true,3.69807,true,0.209557,false,false,PREDICATE_ONLY_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_144__none,324,none,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.484942,false,0.398404,false,0.99225,true,3.69679,true,0.191705,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_151__polarity_flip,359,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.401024,false,0.404377,false,0.991772,true,3.632445,true,0.160831,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_155__polarity_flip,383,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.391073,false,0.436474,false,0.993278,true,3.730469,true,0.169546,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_158__polarity_flip,395,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.339137,false,0.363549,false,0.992334,true,3.66884,true,0.122348,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_165__polarity_flip,419,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.351016,false,0.49105,false,0.99375,true,3.766752,true,0.171289,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_166__polarity_flip,431,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.508304,true,0.397896,false,0.99332,true,3.747985,true,0.200901,false,false,PREDICATE_ONLY_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_172__polarity_flip,443,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.467207,false,0.32103,false,0.992649,true,3.725484,true,0.148885,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_176__polarity_flip,467,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.328881,false,0.372278,false,0.99278,true,3.651013,true,0.121551,false,false,MULTI_LOCAL_CHANNEL_FAILURE
seed185_frame_local_only,185,intervention,generated_fact_186__polarity_flip,479,polarity_flip,NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,20,NOT_ENTITLED,0.377015,false,0.305197,false,0.990555,true,3.622154,true,0.113977,false,false,MULTI_LOCAL_CHANNEL_FAILURE
