seed,stable_row_id,dev_position,transition_role,intervention_type,joint_tail3_status,intervention_tail3_status,selected_class_transition,first_blocker,frame_increased_despite_harm,entitlement_increased_despite_harm,support_vs_ne_margin_decreased,in_stage196a_baseline_recurrent,in_stage196a_intervention_recurrent,in_stage196a_common_recurrent,in_stage196a_universal_all_six,joint_frame_value,intervention_frame_value,paired_frame_delta,joint_predicate_value,intervention_predicate_value,paired_predicate_delta,joint_sufficiency_value,intervention_sufficiency_value,paired_sufficiency_delta,joint_polarity_value,intervention_polarity_value,paired_polarity_delta,joint_entitlement_value,intervention_entitlement_value,paired_entitlement_delta,joint_support_vs_not_entitled_margin_value,intervention_support_vs_not_entitled_margin_value,paired_support_vs_not_entitled_margin_delta,joint_support_probability_value,intervention_support_probability_value,paired_support_probability_delta,joint_not_entitled_probability_value,intervention_not_entitled_probability_value,paired_not_entitled_probability_delta,frame_threshold_crossing,predicate_threshold_crossing,sufficiency_threshold_crossing,polarity_threshold_crossing,entitlement_threshold_crossing
184,generated_fact_083__paraphrase,157,INTERVENTION_INDUCED_HARM,paraphrase,STABLE_SUPPORT,UNSTABLE,"[""SUPPORT"",""SUPPORT""]",FINAL_COMPOSITION_BLOCKED,true,true,false,false,false,false,false,0.7071426709493002,0.935436487197876,0.2282938162485758,0.8394987980524699,0.8861516118049622,0.046652813752492306,0.9948625167210897,0.9929722547531128,-0.001890261967976925,3.184112866719564,1.1749502817789714,-2.0091625849405927,0.5930217007795969,0.8220812877019247,0.22905958692232775,1.7169574002424877,1.917645663022995,0.20068826278050733,0.7469494938850403,0.6260335445404053,-0.12091594934463501,0.13860150426626205,0.0890952820579211,-0.04950622220834096,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS
184,generated_fact_285__polarity_flip,683,INTERVENTION_INDUCED_HARM,polarity_flip,STABLE_SUPPORT,PERSISTENT_NOT_ENTITLED,"[""SUPPORT"",""NOT_ENTITLED""]",,false,false,true,false,false,false,false,0.5765069822470347,0.34196797013282776,-0.2345390121142069,0.6619369586308798,0.44070400794347125,-0.2212329506874085,0.995010495185852,0.9905339479446411,-0.0044765472412109375,3.438427766164144,2.8951851526896157,-0.5432426134745283,0.38521849115689594,0.1523649493853251,-0.23285354177157083,0.7422359585762024,-0.40686148405075073,-1.1490974426269531,0.5710143148899078,0.31912338733673096,-0.2518909275531769,0.2773733238379161,0.4773240387439728,0.1999507149060567,PASS_TO_FAIL,PASS_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL
184,museum_purchase__paraphrase,13,RESCUE,paraphrase,PERSISTENT_NOT_ENTITLED,STABLE_SUPPORT,"[""NOT_ENTITLED"",""SUPPORT""]",,true,true,false,false,false,false,false,0.18530439833799997,0.8785087863604227,0.6932043880224228,0.5989986956119537,0.8098938663800558,0.21089517076810205,0.9918224414189657,0.9899581472078959,-0.0018642942110698169,3.299319585164388,2.489248593648275,-0.8100709915161133,0.11502213031053543,0.7032628059387207,0.5882406756281853,-0.5242132296164831,1.858231355746587,2.38244458536307,0.29790862401326496,0.7449450492858887,0.4470364252726237,0.4999607304732005,0.1215999498963356,-0.3783607805768649,FAIL_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_PASS
184,language_program__paraphrase,61,RESCUE,paraphrase,PERSISTENT_NOT_ENTITLED,STABLE_SUPPORT,"[""NOT_ENTITLED"",""SUPPORT""]",,true,true,false,false,false,false,false,0.2888171374797821,0.8368773659070333,0.5480602284272512,0.42437857389450073,0.7298334836959839,0.30545490980148315,0.9943068027496338,0.9919938445091248,-0.002312958240509033,3.4929049015045166,2.581812302271525,-0.9110925992329917,0.1293997031946977,0.6052732268969218,0.475873523702224,-0.42853929102420807,1.497561792532603,1.926101083556811,0.3183194100856781,0.6878496408462524,0.36953023076057434,0.4826828142007192,0.1629776582121849,-0.3197051559885343,FAIL_TO_PASS,FAIL_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_PASS
184,generated_fact_118__paraphrase,253,RESCUE,paraphrase,PERSISTENT_NOT_ENTITLED,STABLE_SUPPORT,"[""NOT_ENTITLED"",""SUPPORT""]",,true,true,false,false,false,false,false,0.29375164210796356,0.9064352711041769,0.6126836289962133,0.41324945787588757,0.7994809746742249,0.3862315167983373,0.9926178654034933,0.9917407035827637,-0.0008771618207296106,3.443128744761149,2.1602798302968345,-1.2828489144643145,0.1283432145913442,0.717346727848053,0.5890035132567087,-0.4420730024576187,1.825047845641772,2.267120848099391,0.31599903603394824,0.7134372194608053,0.39743818342685705,0.4848428467909495,0.11989228179057439,-0.36495056500037515,FAIL_TO_PASS,FAIL_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_PASS
184,satellite_launch__paraphrase,25,RESCUE,paraphrase,PERSISTENT_NOT_ENTITLED,STABLE_SUPPORT,"[""NOT_ENTITLED"",""NOT_ENTITLED""]",,true,true,false,true,true,true,true,0.22480798761049905,0.8417033950487772,0.6168954074382782,0.5133046507835388,0.6576315959294637,0.14432694514592492,0.9935928583145142,0.992516835530599,-0.0010760227839151648,3.4291698932647705,2.6639602184295654,-0.7652096748352051,0.11918193971117337,0.547261635462443,0.42807969575126964,-0.4876172294219335,1.2605371177196503,1.7481543471415837,0.305242379506429,0.6551387906074524,0.3498964111010234,0.4937703609466553,0.19122185309727988,-0.30254850784937537,FAIL_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_PASS
184,generated_fact_039__paraphrase,73,RESCUE,paraphrase,PERSISTENT_NOT_ENTITLED,STABLE_SUPPORT,"[""NOT_ENTITLED"",""SUPPORT""]",,true,true,false,false,false,false,false,0.21519933144251505,0.9149918158849081,0.6997924844423931,0.6062658627827963,0.7982367078463236,0.19197084506352735,0.994179348150889,0.9927871823310852,-0.0013921658198038367,3.413797458012899,2.114056666692098,-1.2997407913208008,0.1342231755455335,0.7235274712244669,0.5893042956789334,-0.4215018649895986,1.8404993017514546,2.262001166741053,0.3183128535747528,0.7173583706219991,0.39904551704724633,0.48214327295621234,0.11665969341993332,-0.365483579536279,FAIL_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_PASS
185,reef_protection__none,48,INTERVENTION_INDUCED_HARM,none,STABLE_SUPPORT,UNSTABLE,"[""SUPPORT"",""SUPPORT""]",,false,false,true,false,false,false,false,0.506583034992218,0.3711729149023692,-0.13541012008984882,0.5141277213891348,0.5120985408624014,-0.0020291805267333984,0.9934991399447123,0.9943365653355917,0.0008374253908793872,3.6935572624206543,3.889270226160685,0.19571296374003078,0.2623603244622548,0.18951203922430673,-0.07284828523794809,0.28205202023188275,-0.060497780640920006,-0.34254980087280273,0.46902352571487427,0.3939848442872365,-0.07503868142763775,0.3549935022989909,0.4180653889973958,0.06307188669840491,PASS_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL
185,generated_fact_045__none,84,INTERVENTION_INDUCED_HARM,none,STABLE_SUPPORT,UNSTABLE,"[""SUPPORT"",""SUPPORT""]",,false,false,true,false,false,false,false,0.4750056167443593,0.38191012541453045,-0.09309549132982886,0.5730124115943909,0.556652307510376,-0.016360104084014893,0.9932253758112589,0.9945343931516012,0.0013090173403422778,3.684485832850138,3.8737035592397056,0.18921772638956735,0.2740178406238556,0.21141964197158813,-0.06259819865226746,0.3190978566805522,0.03702441851298014,-0.282073438167572,0.47837377587954205,0.41605260968208313,-0.06232116619745892,0.34921006361643475,0.40076500177383423,0.05155493815739948,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL
185,generated_fact_285__polarity_flip,683,INTERVENTION_INDUCED_HARM,polarity_flip,STABLE_SUPPORT,UNSTABLE,"[""SUPPORT"",""SUPPORT""]",,false,false,true,false,false,false,false,0.47413955132166546,0.3677193919817607,-0.10642015933990479,0.582987109820048,0.5797620415687561,-0.003225068251291874,0.9935401479403178,0.9945639769236246,0.0010238289833068848,3.7124122778574624,3.9037222862243652,0.19131000836690282,0.27809276183446247,0.2122642695903778,-0.06582849224408466,0.35046611229578656,0.05272136131922404,-0.2977447509765625,0.48533005515734357,0.41945432623227435,-0.06587572892506921,0.3435557683308919,0.39770881334940594,0.054153045018514034,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL
185,museum_purchase__none,12,RESCUE,none,PERSISTENT_NOT_ENTITLED,STABLE_SUPPORT,"[""NOT_ENTITLED"",""SUPPORT""]",,true,true,false,false,false,false,false,0.28118065496285755,0.4978277087211609,0.21664705375830334,0.5081050197283427,0.6773693164189657,0.16926429669062304,0.992123564084371,0.9941165844599406,0.0019930203755695874,3.664806524912516,3.7467094262441,0.08190290133158395,0.14321501553058624,0.3345406651496887,0.19132564961910248,-0.3329591552416484,0.6173638701438904,0.9503230253855388,0.3357081313927968,0.547747274239858,0.2120391428470612,0.4669455091158549,0.29597081740697223,-0.1709746917088827,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL
185,satellite_launch__paraphrase,25,RESCUE,paraphrase,PERSISTENT_NOT_ENTITLED,STABLE_SUPPORT,"[""NOT_ENTITLED"",""SUPPORT""]",,true,true,false,true,true,true,true,0.2308102399110794,0.5294670661290487,0.2986568262179693,0.41226135691006977,0.5327057838439941,0.12044442693392438,0.9926106135050455,0.9906045397122701,-0.002006073792775398,3.7075801690419516,3.720242897669474,0.01266272862752249,0.09766339262326558,0.27977598706881207,0.1821125944455465,-0.5481851895650228,0.34355270862579346,0.8917378981908163,0.2934143543243408,0.4850386381149292,0.19162428379058838,0.504616379737854,0.34423036376635235,-0.16038601597150165,FAIL_TO_PASS,FAIL_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL
