seed,stable_row_id,dev_position,analysis_view,gold_final_label,intervention_type,joint_selected_epoch,intervention_selected_epoch,joint_final_class_or_pattern,intervention_final_class_or_pattern,joint_tail3_status,intervention_tail3_status,paired_transition_class,propagation_category,first_blocker,joint_frame_value,intervention_frame_value,paired_frame_delta,joint_predicate_value,intervention_predicate_value,paired_predicate_delta,joint_sufficiency_value,intervention_sufficiency_value,paired_sufficiency_delta,joint_polarity_value,intervention_polarity_value,paired_polarity_delta,joint_entitlement_value,intervention_entitlement_value,paired_entitlement_delta,joint_support_vs_not_entitled_margin_value,intervention_support_vs_not_entitled_margin_value,paired_support_vs_not_entitled_margin_delta,joint_support_probability_value,intervention_support_probability_value,paired_support_probability_delta,joint_not_entitled_probability_value,intervention_not_entitled_probability_value,paired_not_entitled_probability_delta,frame_joint_pass,predicate_joint_pass,sufficiency_joint_pass,polarity_joint_pass,entitlement_joint_pass,frame_intervention_pass,predicate_intervention_pass,sufficiency_intervention_pass,polarity_intervention_pass,entitlement_intervention_pass,frame_threshold_crossing,predicate_threshold_crossing,sufficiency_threshold_crossing,polarity_threshold_crossing,entitlement_threshold_crossing,in_stage196a_baseline_recurrent,in_stage196a_intervention_recurrent,in_stage196a_common_recurrent,in_stage196a_universal_all_six
183,generated_fact_265__event_swap,627,tail3,NOT_ENTITLED,event_swap,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.11413780848185222,0.18634290993213654,0.07220510145028432,0.29375723501046497,0.3277433415253957,0.033986106514930725,0.993296484152476,0.9938115874926249,0.0005151033401489258,3.365941127141317,3.556536595026652,0.190595467885335,0.03388190641999245,0.06588404874006908,0.03200214232007663,-0.877442349990209,-0.7132284666101137,0.16421388338009524,0.23280656337738037,0.26238615810871124,0.02957959473133087,0.5596108436584473,0.5320482154687246,-0.02756262818972266,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__location_swap,628,selected,NOT_ENTITLED,location_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.191605806350708,0.13537825644016266,-0.05622754991054535,0.35724857449531555,0.27494651079177856,-0.08230206370353699,0.9942670464515686,0.9936426877975464,-0.0006243586540222168,3.439866065979004,3.5143532752990723,0.07448720932006836,0.06805846840143204,0.03698514774441719,-0.031073320657014847,-0.7200563102960587,-0.8587858378887177,-0.138729527592659,0.26002243161201477,0.2359376847743988,-0.024084746837615967,0.5342288017272949,0.5568821430206299,0.02265334129333496,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__location_swap,628,tail3,NOT_ENTITLED,location_swap,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.2023524890343348,0.23650373021761575,0.034151241183280945,0.39505502581596375,0.36587860186894733,-0.029176423947016417,0.9941353599230448,0.994362473487854,0.00022711356480920042,3.4343454837799072,3.5677955945332847,0.13345011075337743,0.07995228469371796,0.09240670378009479,0.01245441908637683,-0.6620162675778071,-0.583306630452474,0.07870963712533308,0.2705265283584595,0.28701913356781006,0.016492605209350586,0.5241010189056396,0.509593685468038,-0.014507333437601688,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__role_swap,629,selected,NOT_ENTITLED,role_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,UNSTABLE,OTHER_TRANSITION,,,0.27051815390586853,0.31991007924079895,0.04939192533493042,0.28838080167770386,0.32617565989494324,0.03779485821723938,0.9950546026229858,0.9952287673950195,0.0001741647720336914,3.507441997528076,3.4588704109191895,-0.04857158660888672,0.07762644439935684,0.10384901612997055,0.02622257173061371,-0.6688851118087769,-0.5466932356357574,0.12219187617301941,0.26927265524864197,0.29190558195114136,0.02263292670249939,0.5256363153457642,0.504275918006897,-0.021360397338867188,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__role_swap,629,tail3,NOT_ENTITLED,role_swap,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""SUPPORT"",""SUPPORT"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,UNSTABLE,OTHER_TRANSITION,,,0.31008938948313397,0.45576590299606323,0.14567651351292926,0.3676088750362396,0.47122615575790405,0.10361728072166443,0.9949480493863424,0.9955360492070516,0.0005879998207092285,3.463002840677897,3.4699490070343018,0.00694616635640477,0.1162088339527448,0.2258454238375028,0.10963658988475801,-0.4838045835494995,0.056122809648513794,0.5399273931980133,0.3048505385716756,0.41959449648857117,0.11474395791689557,0.49237067500750226,0.39458102981249493,-0.09778964519500732,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__title_name_swap,630,selected,NOT_ENTITLED,title_name_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.12442095577716827,0.09114589542150497,-0.0332750603556633,0.29437127709388733,0.2437727153301239,-0.05059856176376343,0.9928966164588928,0.9922024011611938,-0.0006942152976989746,3.307694911956787,3.492326021194458,0.1846311092376709,0.03636578842997551,0.02204562909901142,-0.014320159330964088,-0.8710322380065918,-0.9296660721302032,-0.05863383412361145,0.23386113345623016,0.22423729300498962,-0.00962384045124054,0.558782160282135,0.5681416988372803,0.009359538555145264,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__title_name_swap,630,tail3,NOT_ENTITLED,title_name_swap,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.14331809182961783,0.16320126007000604,0.019883168240388216,0.34242599209149677,0.314619501431783,-0.027806490659713745,0.9929387172063192,0.9932622710863749,0.00032355388005567143,3.316448529561361,3.5440266927083335,0.22757816314697266,0.04952211678028107,0.0546830240637064,0.005160907283425331,-0.8091837714115778,-0.768097385764122,0.041086385647455814,0.24437164763609567,0.25216228266557056,0.007790635029474885,0.5484848022460938,0.5413977106412252,-0.007087091604868534,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__predicate_swap,631,selected,NOT_ENTITLED,predicate_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.21616555750370026,0.1160641759634018,-0.10010138154029846,0.32682594656944275,0.22543549537658691,-0.10139045119285583,0.9938626289367676,0.9926134347915649,-0.0012491941452026367,3.408446788787842,3.498231887817383,0.08978509902954102,0.07021491974592209,0.02597171440720558,-0.04424320533871651,-3.2413500547409058,-3.439727544784546,-0.19837749004364014,0.036555882543325424,0.03021913953125477,-0.006336743012070656,0.9346688389778137,0.9421862959861755,0.007517457008361816,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__predicate_swap,631,tail3,NOT_ENTITLED,predicate_swap,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.21503093838691711,0.20657170315583548,-0.008459235231081635,0.35616225997606915,0.29562098781267804,-0.06054127216339111,0.9936401844024658,0.9935245315233866,-0.00011565287907921995,3.399406909942627,3.5497456391652427,0.1503387292226157,0.07618889460961024,0.06512126202384631,-0.011067632585763931,-3.210123916467031,-3.244949003060659,-0.03482508659362793,0.037688235441843666,0.03690819131831328,-0.0007800441235303879,0.9332447250684103,0.9342206517855326,0.0009759267171223218,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__evidence_deletion,632,selected,NOT_ENTITLED,evidence_deletion,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.9753651022911072,0.9931074976921082,0.017742395401000977,0.9774068593978882,0.9673380851745605,-0.010068774223327637,0.0048172129318118095,0.011186218820512295,0.006369005888700485,-1.803579568862915,-1.9778509140014648,-0.1742713451385498,0.004592386540025473,0.010746273212134838,0.0061538866721093655,-1.0278509062191006,-1.0214328506262973,0.0064180555928032845,0.20818720757961273,0.20839181542396545,0.00020460784435272217,0.5818941593170166,0.5787397623062134,-0.0031543970108032227,true,true,false,false,false,true,true,false,false,false,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,FAIL_TO_FAIL,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__evidence_deletion,632,tail3,NOT_ENTITLED,evidence_deletion,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.9754605293273926,0.9928760925928751,0.017415563265482548,0.9768664439519247,0.9683764775594076,-0.00848996639251709,0.005258836628248294,0.011126248476405939,0.005867411848157645,-1.8277405897776287,-1.8835137685139973,-0.05577317873636867,0.005011120190223058,0.01069761843731006,0.005686498247087003,-1.0256481445006405,-1.0197096385333377,0.005938505967302721,0.20841523011525473,0.20864862700303397,0.00023339688777923584,0.5812497536341349,0.5784550309181213,-0.0027947227160135535,true,true,false,false,false,true,true,false,false,false,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,FAIL_TO_FAIL,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__evidence_truncation,633,selected,NOT_ENTITLED,evidence_truncation,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.9222768545150757,0.9837893843650818,0.061512529850006104,0.946184515953064,0.9489821195602417,0.0027976036071777344,0.0034282254055142403,0.013230177573859692,0.009801952168345451,-1.5994627475738525,-2.6944899559020996,-1.095027208328247,0.0029916204512119293,0.012351674027740955,0.009360053576529026,-1.0294795573572628,-1.0190123482607305,0.010467209096532315,0.20814234018325806,0.20814692974090576,4.589557647705078e-06,0.5827170610427856,0.5766621828079224,-0.006054878234863281,true,true,false,false,false,true,true,false,false,false,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,FAIL_TO_FAIL,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__evidence_truncation,633,tail3,NOT_ENTITLED,evidence_truncation,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.9305070241292318,0.9815040628115336,0.050997038682301765,0.948309580485026,0.9554558992385864,0.007146318753560421,0.0038552144542336464,0.01336191687732935,0.009506702423095703,-1.7501297394434612,-2.6120696862538657,-0.8619399468104045,0.0034058253125598035,0.01253068788597981,0.009124862573420007,-1.027261240563045,-1.0169070926494896,0.010354147913555378,0.20835789541403452,0.2084244340658188,6.653865178427032e-05,0.5820280512173971,0.5762163400650024,-0.00581171115239465,true,true,false,false,false,true,true,false,false,false,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,FAIL_TO_FAIL,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__irrelevant_evidence,634,selected,NOT_ENTITLED,irrelevant_evidence,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.01535709761083126,0.011078538373112679,-0.004278559237718582,0.014200855046510696,0.026190493255853653,0.011989638209342957,0.010896292515099049,0.022286243736743927,0.011389951221644878,0.2529703378677368,0.7746257781982422,0.5216554403305054,2.37630615629314e-06,6.466406830440974e-06,4.090100674147834e-06,-1.0327400683706855,-1.0329290780391602,-0.00018900966847468226,0.20795418322086334,0.20793145895004272,-2.2724270820617676e-05,0.5840916633605957,0.5841381549835205,4.649162292480469e-05,false,false,false,true,false,false,false,false,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__irrelevant_evidence,634,tail3,NOT_ENTITLED,irrelevant_evidence,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.01700957678258419,0.012363734655082226,-0.004645842127501965,0.015275058336555958,0.030400124688943226,0.015125066352387268,0.012211156698564688,0.024272140736381214,0.012060984037816526,0.24354789157708487,0.7377511064211527,0.4942032148440678,3.2264229806363196e-06,9.329066263793115e-06,6.1026432831567945e-06,-1.0309803036420817,-1.0311631188408985,-0.0001828151988167992,0.20816801488399506,0.20814607540766397,-2.1939476331084284e-05,0.5836641192436218,0.5837092796961466,4.5160452524783956e-05,false,false,false,true,false,false,false,false,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_265__polarity_flip,635,selected,SUPPORT,polarity_flip,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.19538308680057526,0.11808177828788757,-0.07730130851268768,0.35478439927101135,0.27580711245536804,-0.07897728681564331,0.9944007992744446,0.9936280250549316,-0.0007727742195129395,3.4512641429901123,3.523987293243408,0.0727231502532959,0.0689307376742363,0.032360274344682693,-0.036570463329553604,-0.7151928246021271,-0.8802669271826744,-0.16507410258054733,0.260901540517807,0.232354536652565,-0.028547003865242004,0.533434271812439,0.5603330135345459,0.026898741722106934,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,true,true,true,true
183,generated_fact_265__polarity_flip,635,tail3,SUPPORT,polarity_flip,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,FRAME_REMAINS_SUBTHRESHOLD,FRAME_REMAINS_SUBTHRESHOLD,0.20801767706871033,0.21039731800556183,0.0023796409368515015,0.39393799503644306,0.36182358860969543,-0.03211440642674762,0.9942442178726196,0.9943831165631613,0.0001388986905416223,3.4450834592183432,3.5760409832000732,0.13095752398173,0.08204205830891927,0.08127566551168759,-0.0007663927972316742,-0.6513764560222626,-0.6367544506986936,0.014622005323568943,0.2725129226843516,0.2766689509153366,0.004156028230984987,0.52229905128479,0.5189436574776968,-0.0033553938070932654,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,true,true,true,true
183,generated_fact_271__none,636,selected,REFUTE,none,20,20,REFUTE,REFUTE,PERSISTENT_REFUTE,PERSISTENT_REFUTE,PERSISTENT_REFUTE_BOTH,,,0.9200476408004761,0.9168283343315125,-0.003219306468963623,0.9153726696968079,0.8882752060890198,-0.027097463607788086,0.9738681316375732,0.9895772933959961,0.01570916175842285,-3.897667646408081,-3.146893262863159,0.7507743835449219,0.8201785683631897,0.805907666683197,-0.014270901679992676,-0.04526782035827637,0.02813790738582611,0.07340572774410248,0.03773576766252518,0.06848075240850449,0.03074498474597931,0.039483245462179184,0.06658072769641876,0.027097482234239578,true,true,true,false,true,true,true,true,false,true,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,PASS_TO_PASS,false,false,false,false
183,generated_fact_271__none,636,tail3,REFUTE,none,20,20,"[""REFUTE"",""REFUTE"",""REFUTE""]","[""REFUTE"",""REFUTE"",""REFUTE""]",PERSISTENT_REFUTE,PERSISTENT_REFUTE,PERSISTENT_REFUTE_BOTH,,,0.9264647165934244,0.9154232144355774,-0.01104150215784705,0.9182560046513876,0.9214413563410441,0.0031853516896565015,0.9705822865168253,0.9856144984563192,0.015032211939493889,-3.839081366856893,-3.115112622578939,0.7239687442779541,0.8257081906000773,0.8311973611513773,0.005489170551300049,-0.03384385506312052,0.10369249681631725,0.13753635187943777,0.03871448462208112,0.06592187782128651,0.02720739319920539,0.040049124509096146,0.059470757842063904,0.019421633332967758,true,true,true,false,true,true,true,true,false,true,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,PASS_TO_PASS,false,false,false,false
183,generated_fact_271__paraphrase,637,selected,REFUTE,paraphrase,20,20,REFUTE,REFUTE,PERSISTENT_REFUTE,PERSISTENT_REFUTE,PERSISTENT_REFUTE_BOTH,,,0.9451209306716919,0.938212513923645,-0.006908416748046875,0.901239275932312,0.8131625056266785,-0.08807677030563354,0.9836025238037109,0.9928481578826904,0.009245634078979492,-3.9128284454345703,-1.8673771619796753,2.045451283454895,0.8378130793571472,0.7574629783630371,-0.08035010099411011,0.02300700545310974,0.4114104211330414,0.38840341567993164,0.03508066013455391,0.17309974133968353,0.13801908120512962,0.03428277373313904,0.11471576988697052,0.08043299615383148,true,true,true,false,true,true,true,true,false,true,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,PASS_TO_PASS,false,false,false,false
183,generated_fact_271__paraphrase,637,tail3,REFUTE,paraphrase,20,20,"[""REFUTE"",""REFUTE"",""REFUTE""]","[""REFUTE"",""REFUTE"",""REFUTE""]",PERSISTENT_REFUTE,PERSISTENT_REFUTE,PERSISTENT_REFUTE_BOTH,,,0.9454647898674011,0.9315751791000366,-0.013889610767364502,0.9010345737139384,0.865977962811788,-0.0350566109021504,0.9826539357503256,0.9918595552444458,0.009205619494120243,-3.8523592948913574,-1.707123597462972,2.1452356974283857,0.837121844291687,0.7997968196868896,-0.03732502460479736,0.03149543205897013,0.6412180115779241,0.609722579518954,0.036898269007603325,0.18874149521191916,0.15184322620431584,0.0357472226023674,0.09728392213582993,0.061536699533462524,true,true,true,false,true,true,true,true,false,true,PASS_TO_PASS,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,PASS_TO_PASS,false,false,false,false
183,generated_fact_271__entity_swap,638,selected,NOT_ENTITLED,entity_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,UNSTABLE,OTHER_TRANSITION,,,0.052244480699300766,0.20512397587299347,0.1528794951736927,0.15432468056678772,0.2594781517982483,0.10515347123146057,0.9923993945121765,0.9948979020118713,0.0024985074996948242,3.217878818511963,3.420212745666504,0.20233392715454102,0.00800133217126131,0.052953630685806274,0.044952298514544964,-0.9978760462254286,-0.7872752696275711,0.21060077659785748,0.21335174143314362,0.24803172051906586,0.03467997908592224,0.5787196755409241,0.545025110244751,-0.033694565296173096,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_271__entity_swap,638,tail3,NOT_ENTITLED,entity_swap,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""SUPPORT"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,UNSTABLE,OTHER_TRANSITION,,,0.07217540716131528,0.34616754949092865,0.2739921423296134,0.21462531884511313,0.3755275011062622,0.16090218226114908,0.9929798245429993,0.9953514933586121,0.002371668815612793,3.246450662612915,3.449376026789347,0.20292536417643214,0.01642432777831952,0.14012803634007773,0.1237037085617582,-0.9581493257234494,-0.36336874465147656,0.5947805810719728,0.2196144958337148,0.331350510319074,0.11173601448535916,0.5723090569178263,0.46957006057103473,-0.10273899634679157,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_271__event_swap,639,selected,NOT_ENTITLED,event_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.2614629864692688,0.17560774087905884,-0.08585524559020996,0.332821786403656,0.23256978392601013,-0.10025200247764587,0.9950019717216492,0.9941747784614563,-0.0008271932601928711,3.389824867248535,3.435884714126587,0.04605984687805176,0.0865856483578682,0.0406031459569931,-0.04598250240087509,-0.6377144455909729,-0.8445620387792587,-0.20684759318828583,0.2748919725418091,0.23827989399433136,-0.03661207854747772,0.5201371908187866,0.5544674396514893,0.03433024883270264,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_271__event_swap,639,tail3,NOT_ENTITLED,event_swap,20,20,"[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""NOT_ENTITLED"",""NOT_ENTITLED"",""NOT_ENTITLED""]",PERSISTENT_NOT_ENTITLED,PERSISTENT_NOT_ENTITLED,PERSISTENT_NE_BOTH,,,0.27160022656122845,0.29150821765263873,0.019907991091410282,0.37144508957862854,0.32137252887090045,-0.05007256070772809,0.9949538707733154,0.9945591886838278,-0.0003946820894876746,3.364032427469889,3.476785977681478,0.11275355021158884,0.1008872389793396,0.10009939223527908,-0.0007878467440605164,-0.5698614219824473,-0.5542495002349218,0.015611921747525459,0.28753264745076496,0.29245826105276745,0.004925613602002499,0.5079050163427988,0.5041689078013102,-0.0037361085414886475,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_271__location_swap,640,selected,NOT_ENTITLED,location_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,UNSTABLE,UNSTABLE,OTHER_TRANSITION,,,0.44538673758506775,0.24625203013420105,-0.1991347074508667,0.4674418568611145,0.2747296690940857,-0.1927121877670288,0.9951069355010986,0.994844913482666,-0.0002620220184326172,3.4192824363708496,3.4628841876983643,0.04360175132751465,0.20717370510101318,0.06730398535728455,-0.13986971974372864,-0.07453334331512451,-0.7180865705013275,-0.643553227186203,0.3891323208808899,0.26023995876312256,-0.12889236211776733,0.41924387216567993,0.5336236357688904,0.11437976360321045,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_271__location_swap,640,tail3,NOT_ENTITLED,location_swap,20,20,"[""SUPPORT"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""SUPPORT"",""NOT_ENTITLED"",""NOT_ENTITLED""]",UNSTABLE,UNSTABLE,OTHER_TRANSITION,,,0.4503630995750427,0.36535213390986127,-0.08501096566518146,0.4933456977208455,0.3705447316169739,-0.12280096610387164,0.9949854413668314,0.995072623093923,8.718172709154537e-05,3.3645602067311606,3.4975372950236,0.13297708829243948,0.2213829110066096,0.14203918973604837,-0.07934372127056122,-0.009204586346944174,-0.3499828080336253,-0.34077822168668115,0.4026406208674113,0.3332582215468089,-0.06938239932060242,0.4062819480895996,0.4678664306799571,0.06158448259035748,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_271__role_swap,641,selected,NOT_ENTITLED,role_swap,20,20,NOT_ENTITLED,NOT_ENTITLED,UNSTABLE,UNSTABLE,OTHER_TRANSITION,,,0.46899035573005676,0.3335413634777069,-0.13544899225234985,0.42382436990737915,0.272911012172699,-0.15091335773468018,0.9955379962921143,0.9953880906105042,-0.00014990568161010742,3.378275156021118,3.395099401473999,0.01682424545288086,0.19788262248039246,0.09060730040073395,-0.10727532207965851,-0.1147417426109314,-0.6140907108783722,-0.4993489682674408,0.37964215874671936,0.2790825366973877,-0.10055962204933167,0.42580047249794006,0.5157376527786255,0.08993718028068542,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
183,generated_fact_271__role_swap,641,tail3,NOT_ENTITLED,role_swap,20,20,"[""SUPPORT"",""NOT_ENTITLED"",""NOT_ENTITLED""]","[""SUPPORT"",""NOT_ENTITLED"",""NOT_ENTITLED""]",UNSTABLE,UNSTABLE,OTHER_TRANSITION,,,0.48239848017692566,0.4600288470586141,-0.022369633118311583,0.46798186500867206,0.39297276735305786,-0.0750090976556142,0.9954395294189453,0.9955009818077087,6.145238876342773e-05,3.251120408376058,3.4176299571990967,0.1665095488230386,0.22546160717805228,0.18931042651335397,-0.0361511806646983,0.005048890908559163,-0.1319661239782969,-0.13701501488685608,0.4039266109466553,0.3788092831770579,-0.025117327769597353,0.40186557173728943,0.4278949995835622,0.026029427846272768,false,false,true,true,false,false,false,true,true,false,FAIL_TO_FAIL,FAIL_TO_FAIL,PASS_TO_PASS,PASS_TO_PASS,FAIL_TO_FAIL,false,false,false,false
