seed,epoch,stable_row_id,id,source_row_id,dev_position,transition_role,intervention_type,path_class,direction,variant,recipient_mode,donor_mode,recipient_refute_logit,recipient_not_entitled_logit,recipient_support_logit,recipient_margin,recipient_prediction,donor_refute_logit,donor_not_entitled_logit,donor_support_logit,donor_margin,donor_prediction,counterfactual_refute_logit,counterfactual_not_entitled_logit,counterfactual_support_logit,counterfactual_margin,counterfactual_prediction,counterfactual_minus_recipient_refute,counterfactual_minus_recipient_not_entitled,counterfactual_minus_recipient_support,counterfactual_minus_recipient_margin,donor_minus_recipient_margin,counterfactual_toward_donor_margin,signed_margin_closure_fraction,recipient_prediction_changed,donor_prediction_reproduced,recipient_prediction_preserved
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,POLARITY_ONLY,joint,frame_local_only,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.8570854169238326,0.6488812173871774,0.8367036564173282,0.18782243903015083,REFUTE,0.6581499744660126,0.0,0.019461579040617405,0.019461579040617405,-0.17079484651158316,false,-0.11394710928410558,true,true,false
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PLUS_POLARITY,joint,frame_local_only,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.7210501901304277,0.7066294484691735,0.703903390058675,-0.0027260584104985552,REFUTE,0.5221147476726078,0.057748231081996115,-0.11333868731803587,-0.17108691840003198,-0.17079484651158316,true,1.001710074363567,true,true,false
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,FRAME_ONLY,frame_local_only,joint,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.8645910772284198,0.6454103016757762,0.8440308297616306,0.1986205280858544,REFUTE,0.14354088709799206,-0.06092707490494853,0.1401274397029556,0.20105451460790413,0.17079484651158316,true,1.1771696787951316,false,false,true
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,PREDICATE_ONLY,frame_local_only,joint,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.722390353271134,0.7057685336418975,0.7052116836988226,-0.0005568499430749219,REFUTE,0.0013401631407062853,-0.0005688429388271965,0.0013082936401476175,0.001877136578974814,0.17079484651158316,true,0.010990592616314732,false,false,true
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,SUFFICIENCY_ONLY,frame_local_only,joint,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.7134645680660293,0.7095571543949909,0.6964981564703335,-0.013058997924657367,REFUTE,-0.00758562206439839,0.0032197778142661893,-0.007405233588341442,-0.010625011402607631,0.17079484651158316,false,-0.06220920372961635,false,false,true
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PRIMITIVES,frame_local_only,joint,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.8570854169238326,0.6485961390830406,0.8367036564173282,0.18810751733428765,REFUTE,0.13603522679340485,-0.05774123749768412,0.13280026635865327,0.1905415038563374,0.17079484651158316,true,1.1156162363682034,false,false,true
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,POLARITY_ONLY,frame_local_only,joint,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.16736072715216813,0.7063373765807247,0.6875307217220223,-0.018806654858702365,NOT_ENTITLED,-0.5536894629782596,0.0,-0.01637266833665263,-0.01637266833665263,0.17079484651158316,false,-0.09586160631340974,true,false,false
184,8,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PLUS_POLARITY,frame_local_only,joint,0.7210501901304277,0.7063373765807247,0.703903390058675,-0.002433986522049736,REFUTE,0.1989354424578199,0.6488812173871774,0.8172420773767108,0.16836085998953343,SUPPORT,0.1989354424578199,0.6485961390830406,0.8172420773767108,0.16864593829367025,SUPPORT,-0.5221147476726078,-0.05774123749768412,0.11333868731803587,0.17107992481571999,0.17079484651158316,true,1.0016691270840978,true,true,false
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,FRAME_ONLY,joint,frame_local_only,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.03605229451228784,0.9110824058629236,0.25202788790842373,-0.6590545179544998,NOT_ENTITLED,0.005963679705496855,-0.016812969581951442,0.04168981810093736,0.05850278768288886,0.3231347756676868,true,0.18104763735814489,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,PREDICATE_ONLY,joint,frame_local_only,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.051423824832943915,0.8677465654972807,0.35948441385339064,-0.5082621516438901,NOT_ENTITLED,0.021335210026152927,-0.060148809947594306,0.14914634404590427,0.20929515399349852,0.3231347756676868,true,0.6477023513208574,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,SUFFICIENCY_ONLY,joint,frame_local_only,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.029875280925707525,0.9284968121803439,0.20884673373037632,-0.7196500784499675,NOT_ENTITLED,-0.0002133338810834627,0.0006014367354688632,-0.0014913360771100503,-0.0020927728125789136,0.3231347756676868,false,-0.006476470408530496,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PRIMITIVES,joint,frame_local_only,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.06117935508502978,0.8402435067342577,0.4276816178904856,-0.41256188884377215,NOT_ENTITLED,0.031090740278238792,-0.08765186871061725,0.21734354808299922,0.30499541679361647,0.3231347756676868,true,0.9438644174506153,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,POLARITY_ONLY,joint,frame_local_only,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.13870779941717876,0.927895375444875,0.21910758478437325,-0.7087877906605018,NOT_ENTITLED,0.10861918461038778,0.0,0.008769514976886883,0.008769514976886827,0.3231347756676868,true,0.027138877141176024,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PLUS_POLARITY,joint,frame_local_only,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.282035373449341,0.8402435067342577,0.4455127235807801,-0.39473078315347765,NOT_ENTITLED,0.25194675864255,-0.08765186871061725,0.23517465377329372,0.32282652248391097,0.3231347756676868,true,0.9990460538233965,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,FRAME_ONLY,frame_local_only,joint,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.23538179270987405,0.8684627600758096,0.37181713154977164,-0.49664562852603794,NOT_ENTITLED,-0.04665358073946693,0.02852750652532765,-0.07369559203100845,-0.1022230985563361,-0.3231347756676868,true,0.3163481811733652,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,PREDICATE_ONLY,frame_local_only,joint,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.16502183066262704,0.9114861302997086,0.26067412867272394,-0.6508120016269847,NOT_ENTITLED,-0.11701354278671394,0.07155087674922667,-0.18483859490805615,-0.2563894716572829,-0.3231347756676868,true,0.7934443797561267,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,SUFFICIENCY_ONLY,frame_local_only,joint,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.28404933612873445,0.8387037653652769,0.4486940479214582,-0.39000971744381874,NOT_ENTITLED,0.002013962679393466,-0.0012314881852050208,0.0031813243406780822,0.004412812525883103,-0.3231347756676868,false,-0.013656260044326702,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PRIMITIVES,frame_local_only,joint,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.13870779941717876,0.92757650720463,0.21910758478437325,-0.7084689224202567,NOT_ENTITLED,-0.14332757403216223,0.0876412536541481,-0.22640513879640684,-0.3140463924505549,-0.3231347756676868,true,0.9718743264374663,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,POLARITY_ONLY,frame_local_only,joint,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.06117935508502978,0.8399352535504819,0.4276816178904856,-0.41225363565999634,NOT_ENTITLED,-0.2208560183643112,0.0,-0.017831105690294502,-0.017831105690294502,-0.3231347756676868,true,0.05518163637278115,false,true,true
184,8,reef_protection__none,reef_protection__none,reef_protection__none,48,harm,none,FRAME_ENTITLEMENT_LOSS,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PLUS_POLARITY,frame_local_only,joint,0.282035373449341,0.8399352535504819,0.4455127235807801,-0.39442252996970184,NOT_ENTITLED,0.030088614806790988,0.927895375444875,0.21033806980748637,-0.7175573056373886,NOT_ENTITLED,0.030088614806790988,0.92757650720463,0.21033806980748637,-0.7172384373971437,NOT_ENTITLED,-0.25194675864255,0.0876412536541481,-0.23517465377329372,-0.3228159074274418,-0.3231347756676868,true,0.9990132035786428,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,FRAME_ONLY,joint,frame_local_only,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.08026997728294885,0.8208161952255011,0.4495100015213896,-0.3713061937041115,NOT_ENTITLED,0.003245356774105604,-0.007758852115536619,0.018173922278853727,0.025932774394390345,0.2161306710259539,true,0.11998655383472263,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,PREDICATE_ONLY,joint,frame_local_only,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.09982739369022102,0.7740592090978929,0.5590310774773288,-0.2150281316205641,NOT_ENTITLED,0.022802773181377772,-0.054515838243144765,0.12769499823479297,0.18221083647793773,0.2161306710259539,true,0.8430586719274891,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,SUFFICIENCY_ONLY,joint,frame_local_only,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.07685570773961131,0.8289788763460191,0.43039017167255134,-0.39858870467346774,NOT_ENTITLED,-0.00016891276923193532,0.00040382900498137086,-0.0009459075699845276,-0.0013497365749658985,0.2161306710259539,false,-0.006245002472619059,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PRIMITIVES,joint,frame_local_only,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.10380538041549103,0.7645488184483337,0.5813077104035479,-0.18324110804478577,NOT_ENTITLED,0.026780759906647786,-0.06402622889270404,0.14997163116101203,0.21399786005371607,0.2161306710259539,true,0.990131844952345,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,POLARITY_ONLY,joint,frame_local_only,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.3835928554699357,0.8285750473410377,0.4326967211885517,-0.395878326152486,NOT_ENTITLED,0.3065682349610925,0.0,0.001360641946015817,0.001360641946015817,0.2161306710259539,true,0.006295459776981053,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PLUS_POLARITY,joint,frame_local_only,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.5169646020151375,0.7645488184483337,0.5831414351772938,-0.1814073832710399,NOT_ENTITLED,0.43993998150629426,-0.06402622889270404,0.1518053559347579,0.21583158482746195,0.2161306710259539,true,0.9986161788279645,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,FRAME_ONLY,frame_local_only,joint,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.4960634552861595,0.7742822884266566,0.5595647247934936,-0.21471756363316297,NOT_ENTITLED,-0.02090114672897797,0.010032556176814866,-0.02357671038380016,-0.033609266560615025,-0.2161306710259539,true,0.15550438260832994,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,PREDICATE_ONLY,frame_local_only,joint,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.39887851234787636,0.8209310877586611,0.44993910075319543,-0.37099198700546565,NOT_ENTITLED,-0.11808608966726114,0.056681355508819364,-0.13320233442409835,-0.1898836899329177,-0.2161306710259539,true,0.8785596650006036,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,SUFFICIENCY_ONLY,frame_local_only,joint,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.5181007820737105,0.7637043655093266,0.5844230580725431,-0.1792813074367835,NOT_ENTITLED,0.0011361800585729664,-0.0005453667405150853,0.001281622895249357,0.0018269896357644422,-0.2161306710259539,false,-0.008453171533183503,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PRIMITIVES,frame_local_only,joint,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.3835928554699357,0.8282682072629628,0.4326967211885517,-0.3955714860744111,NOT_ENTITLED,-0.13337174654520179,0.06401847501312108,-0.1504447139887421,-0.21446318900186317,-0.2161306710259539,true,0.9922848431637429,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,POLARITY_ONLY,frame_local_only,joint,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.10380538041549103,0.7642497322498417,0.5813077104035479,-0.18294202184629382,NOT_ENTITLED,-0.41315922159964646,0.0,-0.0018337247737458817,-0.0018337247737458817,-0.2161306710259539,true,0.008484333875619532,false,true,true
184,8,satellite_launch__paraphrase,satellite_launch__paraphrase,satellite_launch__paraphrase,25,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,ENTITLEMENT_PLUS_POLARITY,frame_local_only,joint,0.5169646020151375,0.7642497322498417,0.5831414351772938,-0.18110829707254794,NOT_ENTITLED,0.07702462050884325,0.8285750473410377,0.43133607924253586,-0.39723896809850184,NOT_ENTITLED,0.07702462050884325,0.8282682072629628,0.43133607924253586,-0.39693212802042693,NOT_ENTITLED,-0.43993998150629426,0.06401847501312108,-0.1518053559347579,-0.215823830947879,-0.2161306710259539,true,0.998580302940724,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,FRAME_ONLY,joint,frame_local_only,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.09677793126380946,0.6539856797683047,0.873239911661165,0.2192542318928603,SUPPORT,0.007772164141739285,-0.02894160425214176,0.07012925198873843,0.09907085624088019,0.017544857712149864,true,5.646717566268625,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,PREDICATE_ONLY,joint,frame_local_only,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.08182996470301786,0.7096481856916375,0.7383624573841381,0.028714271692500626,SUPPORT,-0.007175802419052316,0.02672090167119101,-0.06474820228828848,-0.09146910395947949,0.017544857712149864,false,-5.2134423350801455,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,SUFFICIENCY_ONLY,joint,frame_local_only,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.08875169205344488,0.6838733963197222,0.8008181071495083,0.11694471082978608,SUPPORT,-0.0002540750686252924,0.0009461122992757698,-0.0022925525229182675,-0.0032386648221940373,0.017544857712149864,false,-0.18459339342212236,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PRIMITIVES,joint,frame_local_only,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.08872153448607532,0.68398569559237,0.800545991480969,0.11656029588859906,SUPPORT,-0.0002842326359948494,0.0010584115719235454,-0.0025646681914575087,-0.003623079763381054,0.017544857712149864,false,-0.20650379859575954,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,POLARITY_ONLY,joint,frame_local_only,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.5639901112427699,0.6829272840204464,0.8240535675375865,0.14112628351714007,SUPPORT,0.4749843441206997,0.0,0.020942907865159954,0.020942907865159954,0.017544857712149864,true,1.1936778404681465,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,ENTITLEMENT_PLUS_POLARITY,joint,frame_local_only,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.5621890549609482,0.68398569559237,0.8214220198831416,0.13743632429077157,SUPPORT,0.473183287838878,0.0010584115719235454,0.018311360210715,0.017252948638791454,0.017544857712149864,true,0.9833621293402532,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,FRAME_ONLY,frame_local_only,joint,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5170400674099015,0.7102228594437061,0.7554542244901207,0.04523136504641456,SUPPORT,-0.04514898755104668,0.02652907292469453,-0.06596779539302089,-0.09249686831771542,-0.017544857712149864,true,5.272021570950733,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,PREDICATE_ONLY,frame_local_only,joint,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.611488325652247,0.6547260506240477,0.8934538500169128,0.23872779939286515,SUPPORT,0.0492992706912988,-0.02896773589496393,0.07203183013377124,0.10099956602873517,-0.017544857712149864,false,-5.756647770291844,false,true,true
184,9,generated_fact_039__paraphrase,generated_fact_039__paraphrase,generated_fact_039__paraphrase,73,recovery,paraphrase,MULTI_CHANNEL_CONFLICT,FRAME_LOCAL_ONLY_RECIPIENT_JOINT_DONOR,SUFFICIENCY_ONLY,frame_local_only,joint,0.5621890549609482,0.6836937865190116,0.8214220198831416,0.13772823336412998,SUPPORT,0.08900576712207017,0.6829272840204464,0.8031106596724266,0.12018337565198012,SUPPORT,0.5637984690398773,0.6827481116372068,0.8237735565270453,0.14102544488983848,SUPPORT,0.0016094140789291167,-0.0009456748818047478,0.002351536643903751,0.003297211525708499,-0.017544857712149864,false,-0.1879303656834544,false,true,true
