schema_version,source_pair_id,layer_index,endpoint,estimand,contrast_value
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_181,5,POST4_TURNING,DELTA_NAME,0.10623443126678467
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_182,5,POST4_TURNING,DELTA_NAME,0.017643213272094727
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_183,5,POST4_TURNING,DELTA_NAME,-0.03504228591918945
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_184,5,POST4_TURNING,DELTA_NAME,0.08229935169219971
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_185,5,POST4_TURNING,DELTA_NAME,-0.04314315319061279
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_186,5,POST4_TURNING,DELTA_NAME,-0.131486177444458
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_187,5,POST4_TURNING,DELTA_NAME,-0.09557747840881348
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_188,5,POST4_TURNING,DELTA_NAME,-0.029088973999023438
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_189,5,POST4_TURNING,DELTA_NAME,-0.1001441478729248
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_190,5,POST4_TURNING,DELTA_NAME,-0.02400064468383789
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_191,5,POST4_TURNING,DELTA_NAME,0.08175110816955566
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_192,5,POST4_TURNING,DELTA_NAME,0.08725094795227051
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_193,5,POST4_TURNING,DELTA_NAME,0.10656893253326416
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_194,5,POST4_TURNING,DELTA_NAME,0.017578482627868652
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_195,5,POST4_TURNING,DELTA_NAME,-0.03552591800689697
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_196,5,POST4_TURNING,DELTA_NAME,0.08179283142089844
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_197,5,POST4_TURNING,DELTA_NAME,-0.04402327537536621
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_198,5,POST4_TURNING,DELTA_NAME,-0.13126444816589355
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_199,5,POST4_TURNING,DELTA_NAME,-0.09497463703155518
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_200,5,POST4_TURNING,DELTA_NAME,-0.029369115829467773
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_201,5,POST4_TURNING,DELTA_NAME,-0.10002243518829346
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_202,5,POST4_TURNING,DELTA_NAME,-0.024057984352111816
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_203,5,POST4_TURNING,DELTA_NAME,0.08077073097229004
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_204,5,POST4_TURNING,DELTA_NAME,0.08921265602111816
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_205,5,POST4_TURNING,DELTA_NAME,0.10550010204315186
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_206,5,POST4_TURNING,DELTA_NAME,0.017673134803771973
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_207,5,POST4_TURNING,DELTA_NAME,-0.03523063659667969
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_208,5,POST4_TURNING,DELTA_NAME,0.08263182640075684
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_209,5,POST4_TURNING,DELTA_NAME,-0.0441126823425293
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_210,5,POST4_TURNING,DELTA_NAME,-0.13134217262268066
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_211,5,POST4_TURNING,DELTA_NAME,-0.09465181827545166
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_212,5,POST4_TURNING,DELTA_NAME,-0.028805851936340332
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_213,5,POST4_TURNING,DELTA_NAME,-0.09978675842285156
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_214,5,POST4_TURNING,DELTA_NAME,-0.024106860160827637
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_215,5,POST4_TURNING,DELTA_NAME,0.08193206787109375
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_216,5,POST4_TURNING,DELTA_NAME,0.08757209777832031
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_217,5,POST4_TURNING,DELTA_NAME,0.10581755638122559
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_218,5,POST4_TURNING,DELTA_NAME,0.016963839530944824
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_219,5,POST4_TURNING,DELTA_NAME,-0.036257028579711914
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_220,5,POST4_TURNING,DELTA_NAME,0.08198821544647217
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_221,5,POST4_TURNING,DELTA_NAME,-0.04412484169006348
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_222,5,POST4_TURNING,DELTA_NAME,-0.13165760040283203
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_223,5,POST4_TURNING,DELTA_NAME,-0.09517073631286621
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_224,5,POST4_TURNING,DELTA_NAME,-0.028997182846069336
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_225,5,POST4_TURNING,DELTA_NAME,-0.09966373443603516
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_226,5,POST4_TURNING,DELTA_NAME,-0.02374708652496338
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_227,5,POST4_TURNING,DELTA_NAME,0.08111691474914551
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_228,5,POST4_TURNING,DELTA_NAME,0.0885704755783081
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_229,5,POST4_TURNING,DELTA_NAME,0.10538673400878906
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_230,5,POST4_TURNING,DELTA_NAME,0.01776421070098877
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_231,5,POST4_TURNING,DELTA_NAME,-0.03530073165893555
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_232,5,POST4_TURNING,DELTA_NAME,0.08218348026275635
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_233,5,POST4_TURNING,DELTA_NAME,-0.043067216873168945
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_234,5,POST4_TURNING,DELTA_NAME,-0.1317887306213379
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_235,5,POST4_TURNING,DELTA_NAME,-0.09484660625457764
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_236,5,POST4_TURNING,DELTA_NAME,-0.028999805450439453
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_237,5,POST4_TURNING,DELTA_NAME,-0.09987330436706543
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_238,5,POST4_TURNING,DELTA_NAME,-0.023367881774902344
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_239,5,POST4_TURNING,DELTA_NAME,0.08198583126068115
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_240,5,POST4_TURNING,DELTA_NAME,0.08793342113494873
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_241,5,POST4_TURNING,DELTA_NAME,0.10569071769714355
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_242,5,POST4_TURNING,DELTA_NAME,0.017720460891723633
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_243,5,POST4_TURNING,DELTA_NAME,-0.036266207695007324
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_244,5,POST4_TURNING,DELTA_NAME,0.08171963691711426
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_245,5,POST4_TURNING,DELTA_NAME,-0.04374253749847412
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_246,5,POST4_TURNING,DELTA_NAME,-0.13183188438415527
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_247,5,POST4_TURNING,DELTA_NAME,-0.0946279764175415
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_248,5,POST4_TURNING,DELTA_NAME,-0.029040098190307617
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_249,5,POST4_TURNING,DELTA_NAME,-0.10007548332214355
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_250,5,POST4_TURNING,DELTA_NAME,-0.024042487144470215
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_251,5,POST4_TURNING,DELTA_NAME,0.08145129680633545
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_252,5,POST4_TURNING,DELTA_NAME,0.08887195587158203
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_253,5,POST4_TURNING,DELTA_NAME,0.10588109493255615
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_254,5,POST4_TURNING,DELTA_NAME,0.017938971519470215
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_255,5,POST4_TURNING,DELTA_NAME,-0.03523612022399902
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_256,5,POST4_TURNING,DELTA_NAME,0.08237874507904053
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_257,5,POST4_TURNING,DELTA_NAME,-0.04310417175292969
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_258,5,POST4_TURNING,DELTA_NAME,-0.1320432424545288
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_259,5,POST4_TURNING,DELTA_NAME,-0.09536302089691162
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_260,5,POST4_TURNING,DELTA_NAME,-0.029013752937316895
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_261,5,POST4_TURNING,DELTA_NAME,-0.10000753402709961
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_262,5,POST4_TURNING,DELTA_NAME,-0.024080395698547363
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_263,5,POST4_TURNING,DELTA_NAME,0.08178973197937012
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_264,5,POST4_TURNING,DELTA_NAME,0.08756279945373535
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_265,5,POST4_TURNING,DELTA_NAME,0.10617494583129883
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_266,5,POST4_TURNING,DELTA_NAME,0.017186999320983887
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_267,5,POST4_TURNING,DELTA_NAME,-0.03626120090484619
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_268,5,POST4_TURNING,DELTA_NAME,0.08149099349975586
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_269,5,POST4_TURNING,DELTA_NAME,-0.04388713836669922
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_270,5,POST4_TURNING,DELTA_NAME,-0.13169801235198975
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_271,5,POST4_TURNING,DELTA_NAME,-0.09535074234008789
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_272,5,POST4_TURNING,DELTA_NAME,-0.02908790111541748
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_273,5,POST4_TURNING,DELTA_NAME,-0.10008680820465088
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_274,5,POST4_TURNING,DELTA_NAME,-0.02380204200744629
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_275,5,POST4_TURNING,DELTA_NAME,0.08107399940490723
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_276,5,POST4_TURNING,DELTA_NAME,0.08821845054626465
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_277,5,POST4_TURNING,DELTA_NAME,0.10617852210998535
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_278,5,POST4_TURNING,DELTA_NAME,0.017809271812438965
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_279,5,POST4_TURNING,DELTA_NAME,-0.03513216972351074
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_280,5,POST4_TURNING,DELTA_NAME,0.08216273784637451
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_281,5,POST4_TURNING,DELTA_NAME,-0.0435260534286499
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_282,5,POST4_TURNING,DELTA_NAME,-0.13160336017608643
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_283,5,POST4_TURNING,DELTA_NAME,-0.09482192993164062
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_284,5,POST4_TURNING,DELTA_NAME,-0.029309630393981934
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_285,5,POST4_TURNING,DELTA_NAME,-0.09984230995178223
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_286,5,POST4_TURNING,DELTA_NAME,-0.024094223976135254
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_287,5,POST4_TURNING,DELTA_NAME,0.08195161819458008
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_288,5,POST4_TURNING,DELTA_NAME,0.08796894550323486
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_289,5,POST4_TURNING,DELTA_NAME,0.10588681697845459
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_290,5,POST4_TURNING,DELTA_NAME,0.017337441444396973
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_291,5,POST4_TURNING,DELTA_NAME,-0.035732150077819824
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_292,5,POST4_TURNING,DELTA_NAME,0.08185791969299316
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_293,5,POST4_TURNING,DELTA_NAME,-0.04482746124267578
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_294,5,POST4_TURNING,DELTA_NAME,-0.13130974769592285
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_295,5,POST4_TURNING,DELTA_NAME,-0.0947120189666748
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_296,5,POST4_TURNING,DELTA_NAME,-0.028923988342285156
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_297,5,POST4_TURNING,DELTA_NAME,-0.09981274604797363
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_298,5,POST4_TURNING,DELTA_NAME,-0.02379441261291504
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_299,5,POST4_TURNING,DELTA_NAME,0.08092856407165527
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_300,5,POST4_TURNING,DELTA_NAME,0.0886831283569336
gen4_name_q1_q3_pair_level_contrasts_v1,glacier_study,5,POST4_TURNING,DELTA_NAME,0.026692986488342285
gen4_name_q1_q3_pair_level_contrasts_v1,harbor_upgrade,5,POST4_TURNING,DELTA_NAME,0.05102992057800293
gen4_name_q1_q3_pair_level_contrasts_v1,jazz_archive,5,POST4_TURNING,DELTA_NAME,0.0002878904342651367
gen4_name_q1_q3_pair_level_contrasts_v1,language_program,5,POST4_TURNING,DELTA_NAME,0.003584146499633789
gen4_name_q1_q3_pair_level_contrasts_v1,library_digitization,5,POST4_TURNING,DELTA_NAME,-0.05172085762023926
gen4_name_q1_q3_pair_level_contrasts_v1,market_renovation,5,POST4_TURNING,DELTA_NAME,-0.1218419075012207
gen4_name_q1_q3_pair_level_contrasts_v1,museum_purchase,5,POST4_TURNING,DELTA_NAME,0.12196576595306396
gen4_name_q1_q3_pair_level_contrasts_v1,opera_premiere,5,POST4_TURNING,DELTA_NAME,0.01104748249053955
gen4_name_q1_q3_pair_level_contrasts_v1,orion_approval,5,POST4_TURNING,DELTA_NAME,-0.027205467224121094
gen4_name_q1_q3_pair_level_contrasts_v1,poetry_prize,5,POST4_TURNING,DELTA_NAME,0.023940086364746094
gen4_name_q1_q3_pair_level_contrasts_v1,railway_restoration,5,POST4_TURNING,DELTA_NAME,0.028672456741333008
gen4_name_q1_q3_pair_level_contrasts_v1,reef_protection,5,POST4_TURNING,DELTA_NAME,0.004979252815246582
gen4_name_q1_q3_pair_level_contrasts_v1,robotics_championship,5,POST4_TURNING,DELTA_NAME,-0.007742643356323242
gen4_name_q1_q3_pair_level_contrasts_v1,satellite_launch,5,POST4_TURNING,DELTA_NAME,0.06476926803588867
gen4_name_q1_q3_pair_level_contrasts_v1,school_opening,5,POST4_TURNING,DELTA_NAME,-0.057779788970947266
gen4_name_q1_q3_pair_level_contrasts_v1,solar_farm_contract,5,POST4_TURNING,DELTA_NAME,0.017546653747558594
gen4_name_q1_q3_pair_level_contrasts_v1,theater_restoration,5,POST4_TURNING,DELTA_NAME,-0.04486250877380371
gen4_name_q1_q3_pair_level_contrasts_v1,treaty_signature,5,POST4_TURNING,DELTA_NAME,0.017747998237609863
gen4_name_q1_q3_pair_level_contrasts_v1,vaccine_delivery,5,POST4_TURNING,DELTA_NAME,0.04004263877868652
gen4_name_q1_q3_pair_level_contrasts_v1,volcano_observatory,5,POST4_TURNING,DELTA_NAME,-0.02439117431640625
gen4_name_q1_q3_pair_level_contrasts_v1,wetland_restoration,5,POST4_TURNING,DELTA_NAME,-0.03568553924560547
gen4_name_q1_q3_pair_level_contrasts_v1,archive_release,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0159636556136441
gen4_name_q1_q3_pair_level_contrasts_v1,bridge_opening,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03623131133577434
gen4_name_q1_q3_pair_level_contrasts_v1,canal_reopening,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.0004535994404633037
gen4_name_q1_q3_pair_level_contrasts_v1,clinic_expansion,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.0026736544360972947
gen4_name_q1_q3_pair_level_contrasts_v1,dam_inspection,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.002737723134851544
gen4_name_q1_q3_pair_level_contrasts_v1,ferry_launch,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-4.97205856225813e-06
gen4_name_q1_q3_pair_level_contrasts_v1,festival_selection,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.025200759213612145
gen4_name_q1_q3_pair_level_contrasts_v1,forest_mapping,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.014142281663146905
gen4_name_q1_q3_pair_level_contrasts_v1,garden_award,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0022568116566090146
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_031,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.042020599756393606
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_032,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.005904024318195034
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_033,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.03891162750725807
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_034,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.023958136513572925
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_035,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03244936523665193
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_036,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0008460146779880051
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_037,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.011255951588646174
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_038,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.007973052501175415
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_039,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.02661809692400957
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_040,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.00020199555383809686
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_041,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0017516257255347778
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_042,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.01965975280841703
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_043,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.040950263987293456
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_044,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0064085201361063215
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_045,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.03858524966383459
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_046,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.02402500074617464
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_047,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03234466256683233
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_048,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0006496845386668171
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_049,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.011346241882946917
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_050,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.008018705533415105
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_051,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.026985669396296708
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_052,5,POST4_PATH_EFFICIENCY,DELTA_NAME,6.339852804920776e-05
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_053,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0022105290931546118
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_054,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.019069721716410415
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_055,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.04186374088571243
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_056,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006096130397697963
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_057,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.038577501392226876
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_058,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.023977576340971696
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_059,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03251572790765178
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_060,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0007143922749057174
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_061,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.011565113044052333
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_062,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.007996943230474396
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_063,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.026739752493298408
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_064,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.00012124613022873598
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_065,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0022537437618467826
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_066,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.020000997210433302
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_067,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.041095207715229454
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_068,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006284104921379541
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_069,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.038381413161319655
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_070,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.02392231982347154
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_071,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03250047345350521
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_072,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.00042623183742457327
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_073,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.01157672847397706
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_074,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.007899330477070532
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_075,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.02707360355645444
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_076,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-1.7500926205282763e-05
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_077,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0021780309425522004
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_078,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.01890140724622502
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_079,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.04176499979184839
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_080,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006301447227303136
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_081,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.03860554834446184
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_082,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.023848748278463783
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_083,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03247913239948991
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_084,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0007861355319836449
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_085,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.011264321185124104
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_086,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.008054575699857625
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_087,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.026765983282177663
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_088,5,POST4_PATH_EFFICIENCY,DELTA_NAME,6.8341278345041e-05
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_089,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.002251229297170365
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_090,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.019854583062171638
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_091,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.04138618428579355
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_092,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006303853733539422
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_093,5,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.038539635174591524
gen4_name_q1_q3_pair_level_contrasts_v1,generated_fact_094,5,POST4_PATH_EFFICIENCY,DELTA_NAME,0.023959601369411054
