seed,stable_row_id,id,source_row_id,dev_position,epoch,transition_role,intervention_type,in_stage196a_baseline_recurrent,in_stage196a_intervention_recurrent,in_stage196a_common_recurrent,in_stage196a_universal_all_six,gold_label,joint_prediction,intervention_prediction,joint_support,intervention_support,support_status_disagreement,joint_frame,intervention_frame,delta_frame,delta_frame_sign,frame_pass_transition,delta_frame_sign_agrees_with_final_margin_delta_sign,joint_predicate,intervention_predicate,delta_predicate,delta_predicate_sign,predicate_pass_transition,delta_predicate_sign_agrees_with_final_margin_delta_sign,joint_sufficiency,intervention_sufficiency,delta_sufficiency,delta_sufficiency_sign,sufficiency_pass_transition,delta_sufficiency_sign_agrees_with_final_margin_delta_sign,joint_polarity,intervention_polarity,delta_polarity,delta_polarity_sign,polarity_pass_transition,delta_polarity_sign_agrees_with_final_margin_delta_sign,joint_entitlement,intervention_entitlement,delta_entitlement,delta_entitlement_sign,entitlement_pass_transition,delta_entitlement_sign_agrees_with_final_margin_delta_sign,joint_support_vs_ne_margin,intervention_support_vs_ne_margin,delta_support_vs_ne_margin,delta_support_vs_ne_margin_sign,composition_pass_transition
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,5,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.3623233735561371,0.4918498992919922,0.1295265257358551,positive,STABLE_FAIL,false,0.5081626772880554,0.3584459125995636,-0.14971676468849182,negative,PASS_TO_FAIL,true,0.9715776443481445,0.8732233643531799,-0.0983542799949646,negative,STABLE_PASS,true,0.6668198108673096,0.7223191261291504,0.05549931526184082,positive,STABLE_PASS,false,0.17888610064983368,0.15395066142082214,-0.024935439229011536,negative,STABLE_FAIL,true,-0.4116598665714264,-0.51612988114357,-0.10447001457214355,negative,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,6,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.4854155480861664,0.33391061425209045,-0.15150493383407593,negative,STABLE_FAIL,true,0.4908578097820282,0.4670018255710602,-0.023855984210968018,negative,STABLE_FAIL,true,0.9801747798919678,0.9276549816131592,-0.052519798278808594,negative,STABLE_PASS,true,0.1482100486755371,0.4986685514450073,0.3504585027694702,positive,STABLE_PASS,false,0.23354625701904297,0.14465561509132385,-0.08889064192771912,negative,STABLE_FAIL,true,-0.2391756772994995,-0.5371599197387695,-0.29798424243927,negative,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,7,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.47659599781036377,0.3184542655944824,-0.15814173221588135,negative,STABLE_FAIL,true,0.5334165096282959,0.6197919249534607,0.0863754153251648,positive,STABLE_PASS,false,0.982923150062561,0.9646145105361938,-0.018308639526367188,negative,STABLE_PASS,true,1.29491126537323,0.19927430152893066,-1.0956369638442993,negative,STABLE_PASS,true,0.24988283216953278,0.1903911679983139,-0.05949166417121887,negative,STABLE_FAIL,true,-0.1197969913482666,-0.3800208270549774,-0.2602238357067108,negative,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,8,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.40054064989089966,0.37410181760787964,-0.02643883228302002,negative,STABLE_FAIL,false,0.5254701972007751,0.6226730942726135,0.09720289707183838,positive,STABLE_PASS,true,0.9813792705535889,0.9785973429679871,-0.0027819275856018066,negative,STABLE_PASS,false,1.9604649543762207,0.448915958404541,-1.5115489959716797,negative,STABLE_PASS,false,0.20655304193496704,0.22795753180980682,0.021404489874839783,positive,STABLE_FAIL,true,-0.2938746213912964,-0.21793484687805176,0.07593977451324463,positive,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,9,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.3572543263435364,0.4707683324813843,0.1135140061378479,positive,STABLE_FAIL,true,0.46226003766059875,0.5219366550445557,0.05967661738395691,positive,FAIL_TO_PASS,true,0.9843705296516418,0.983400285243988,-0.0009702444076538086,negative,STABLE_PASS,false,2.2885830402374268,1.1143544912338257,-1.174228549003601,negative,STABLE_PASS,false,0.1625632792711258,0.24163252115249634,0.07906924188137054,positive,STABLE_FAIL,true,-0.43606165051460266,-0.1286255121231079,0.30743613839149475,positive,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,10,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5118857026100159,0.5650660991668701,0.05318039655685425,positive,STABLE_PASS,false,0.5320857763290405,0.40159085392951965,-0.13049492239952087,negative,PASS_TO_FAIL,true,0.9885551333427429,0.9837207794189453,-0.004834353923797607,negative,STABLE_PASS,true,2.507627487182617,1.4891149997711182,-1.018512487411499,negative,STABLE_PASS,true,0.26924988627433777,0.2232312113046646,-0.04601867496967316,negative,STABLE_FAIL,true,0.016675591468811035,-0.2009466290473938,-0.21762222051620483,negative,PASS_TO_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,11,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.3554745018482208,0.5984001755714417,0.24292567372322083,positive,FAIL_TO_PASS,true,0.3724464178085327,0.3332289755344391,-0.03921744227409363,negative,STABLE_FAIL,false,0.9898355603218079,0.9838635921478271,-0.005971968173980713,negative,STABLE_PASS,false,2.616492748260498,2.1717443466186523,-0.4447484016418457,negative,STABLE_PASS,false,0.1310494840145111,0.1961866170167923,0.06513713300228119,positive,STABLE_FAIL,true,-0.5072072148323059,-0.3026435375213623,0.2045636773109436,positive,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,12,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.383091002702713,0.5598780512809753,0.17678704857826233,positive,FAIL_TO_PASS,true,0.4238525331020355,0.3875049948692322,-0.036347538232803345,negative,STABLE_FAIL,false,0.9915796518325806,0.9848809242248535,-0.006698727607727051,negative,STABLE_PASS,false,2.8066959381103516,2.4830782413482666,-0.32361769676208496,negative,STABLE_PASS,false,0.1610068529844284,0.2136753797531128,0.05266852676868439,positive,STABLE_FAIL,true,-0.3566288352012634,-0.21295815706253052,0.1436706781387329,positive,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,13,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.34367528557777405,0.4727705419063568,0.12909525632858276,positive,STABLE_FAIL,true,0.46025410294532776,0.45228052139282227,-0.007973581552505493,negative,STABLE_FAIL,false,0.9924807548522949,0.9874453544616699,-0.005035400390625,negative,STABLE_PASS,false,3.0088980197906494,2.6631178855895996,-0.3457801342010498,negative,STABLE_PASS,false,0.15698857605457306,0.21114042401313782,0.05415184795856476,positive,STABLE_FAIL,true,-0.3496149182319641,-0.2009129524230957,0.1487019658088684,positive,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,14,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.37929555773735046,0.3783605098724365,-0.0009350478649139404,negative,STABLE_FAIL,true,0.5305638313293457,0.49365752935409546,-0.036906301975250244,negative,PASS_TO_FAIL,true,0.9931286573410034,0.9895987510681152,-0.0035299062728881836,negative,STABLE_PASS,true,3.20141339302063,2.7552690505981445,-0.44614434242248535,negative,STABLE_PASS,true,0.1998577117919922,0.18483775854110718,-0.01501995325088501,negative,STABLE_FAIL,true,-0.13888490200042725,-0.28254711627960205,-0.1436622142791748,negative,STABLE_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,15,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5351229906082153,0.31749072670936584,-0.2176322638988495,negative,PASS_TO_FAIL,true,0.5925641059875488,0.51698237657547,-0.07558172941207886,negative,STABLE_PASS,true,0.9937200546264648,0.9911426305770874,-0.0025774240493774414,negative,STABLE_PASS,true,3.353027105331421,2.819807767868042,-0.5332193374633789,negative,STABLE_PASS,true,0.31510335206985474,0.16268329322338104,-0.1524200588464737,negative,STABLE_FAIL,true,0.4154070019721985,-0.3542342782020569,-0.7696412801742554,negative,PASS_TO_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,16,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5667575001716614,0.3107491433620453,-0.2560083568096161,negative,PASS_TO_FAIL,true,0.5121333599090576,0.5444340705871582,0.032300710678100586,positive,STABLE_PASS,false,0.993910551071167,0.9921925663948059,-0.001717984676361084,negative,STABLE_PASS,true,3.4065630435943604,2.880723237991333,-0.5258398056030273,negative,STABLE_PASS,true,0.2884879410266876,0.16786153614521027,-0.12062640488147736,negative,STABLE_FAIL,true,0.30409955978393555,-0.3175352215766907,-0.6216347813606262,negative,PASS_TO_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,17,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.7375573515892029,0.36850059032440186,-0.369056761264801,negative,PASS_TO_FAIL,true,0.834440290927887,0.5688535571098328,-0.2655867338180542,negative,STABLE_PASS,true,0.9944466352462769,0.9927127957344055,-0.0017338395118713379,negative,STABLE_PASS,true,3.3783626556396484,2.9451069831848145,-0.433255672454834,negative,STABLE_PASS,true,0.6120297908782959,0.20809531211853027,-0.4039344787597656,negative,PASS_TO_FAIL,true,1.8180761337280273,-0.13656121492385864,-1.954637348651886,negative,PASS_TO_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,18,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,SUPPORT,true,true,false,0.6370753049850464,0.47534245252609253,-0.16173285245895386,negative,PASS_TO_FAIL,true,0.8033498525619507,0.5653661489486694,-0.23798370361328125,negative,STABLE_PASS,true,0.9945922493934631,0.9926109910011292,-0.0019812583923339844,negative,STABLE_PASS,true,3.4424753189086914,2.978325128555298,-0.46415019035339355,negative,STABLE_PASS,true,0.5090266466140747,0.2667568027973175,-0.2422698438167572,negative,PASS_TO_FAIL,true,1.3413646817207336,0.11111068725585938,-1.2302539944648743,negative,STABLE_PASS
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,19,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5039571523666382,0.4912780523300171,-0.012679100036621094,negative,PASS_TO_FAIL,true,0.44832250475883484,0.4567805230617523,0.00845801830291748,positive,STABLE_FAIL,false,0.9943410158157349,0.9913715124130249,-0.002969503402709961,negative,STABLE_PASS,true,3.49204421043396,2.938704252243042,-0.553339958190918,negative,STABLE_PASS,true,0.22465677559375763,0.22246995568275452,-0.002186819911003113,negative,STABLE_FAIL,true,0.019729137420654297,-0.10714668035507202,-0.12687581777572632,negative,PASS_TO_FAIL
184,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,generated_fact_166__polarity_flip,431,20,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.6226547956466675,0.3418598175048828,-0.28079497814178467,negative,PASS_TO_FAIL,true,0.6064841151237488,0.32117384672164917,-0.2853102684020996,negative,PASS_TO_FAIL,true,0.994797945022583,0.9890813827514648,-0.005716562271118164,negative,STABLE_PASS,true,3.5384633541107178,2.8503448963165283,-0.6881184577941895,negative,STABLE_PASS,true,0.3756657838821411,0.10859760642051697,-0.26706817746162415,negative,STABLE_FAIL,true,0.7508946061134338,-0.5976897776126862,-1.34858438372612,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,1,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.24326081573963165,0.05135821923613548,-0.19190259650349617,negative,STABLE_FAIL,true,0.702185869216919,0.7008033394813538,-0.0013825297355651855,negative,STABLE_PASS,true,0.9602990746498108,0.9307972192764282,-0.02950185537338257,negative,STABLE_PASS,true,-0.5331319570541382,-0.14824986457824707,0.3848820924758911,positive,STABLE_FAIL,false,0.16403281688690186,0.033501263707876205,-0.13053155317902565,negative,STABLE_FAIL,true,-0.6536909341812134,-0.93409338966012,-0.28040245547890663,negative,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,2,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.42137816548347473,0.4214799404144287,0.00010177493095397949,positive,STABLE_FAIL,true,0.3623330891132355,0.4477141201496124,0.08538103103637695,positive,STABLE_FAIL,true,0.933340847492218,0.9450829029083252,0.011742055416107178,positive,STABLE_PASS,true,0.6494938135147095,-0.21354472637176514,-0.8630385398864746,negative,PASS_TO_FAIL,false,0.14250178635120392,0.17833952605724335,0.03583773970603943,positive,STABLE_FAIL,true,-0.5907546579837799,-0.5557843744754791,0.03497028350830078,positive,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,3,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,SUPPORT,false,true,true,0.41295933723449707,0.8382649421691895,0.4253056049346924,positive,FAIL_TO_PASS,true,0.5113774538040161,0.507826566696167,-0.003550887107849121,negative,STABLE_PASS,false,0.7712360620498657,0.9239634871482849,0.1527274250984192,positive,STABLE_PASS,true,-0.0058002471923828125,0.7997374534606934,0.8055377006530762,positive,FAIL_TO_PASS,true,0.16286815702915192,0.39332500100135803,0.23045684397220612,positive,STABLE_FAIL,true,-0.532356321811676,0.1861298680305481,0.7184861898422241,positive,FAIL_TO_PASS
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,4,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.29232165217399597,0.7318629026412964,0.4395412504673004,positive,FAIL_TO_PASS,true,0.5716986060142517,0.3580997884273529,-0.2135988175868988,negative,PASS_TO_FAIL,false,0.8930981159210205,0.8607448935508728,-0.032353222370147705,negative,STABLE_PASS,false,0.5353093147277832,1.128528356552124,0.5932190418243408,positive,STABLE_PASS,true,0.1492544412612915,0.2255839854478836,0.0763295441865921,positive,STABLE_FAIL,true,-0.5382799506187439,-0.291726678609848,0.24655327200889587,positive,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,5,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.21876733005046844,0.4774104654788971,0.25864313542842865,positive,STABLE_FAIL,true,0.43921971321105957,0.3126131594181061,-0.1266065537929535,negative,STABLE_FAIL,false,0.9700736403465271,0.8271734118461609,-0.1429002285003662,negative,STABLE_PASS,false,1.1356971263885498,0.9597389698028564,-0.17595815658569336,negative,STABLE_PASS,false,0.09321139752864838,0.12345132976770401,0.030239932239055634,positive,STABLE_FAIL,true,-0.691599890589714,-0.611633688211441,0.07996620237827301,positive,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,6,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.2902497947216034,0.32065173983573914,0.030401945114135742,positive,STABLE_FAIL,true,0.3804021179676056,0.41403093934059143,0.03362882137298584,positive,STABLE_FAIL,true,0.9824075102806091,0.9108287692070007,-0.0715787410736084,negative,STABLE_PASS,false,1.1216470003128052,0.8538514375686646,-0.2677955627441406,negative,STABLE_PASS,false,0.10846921801567078,0.12092138826847076,0.012452170252799988,positive,STABLE_FAIL,true,-0.6277869939804077,-0.6073009371757507,0.020486056804656982,positive,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,7,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.2805205285549164,0.30494365096092224,0.02442312240600586,positive,STABLE_FAIL,true,0.3780919015407562,0.562532365322113,0.1844404637813568,positive,FAIL_TO_PASS,true,0.9848681092262268,0.9620214700698853,-0.022846639156341553,negative,STABLE_PASS,false,1.999969482421875,0.7380330562591553,-1.2619364261627197,negative,STABLE_PASS,false,0.10445760935544968,0.16502581536769867,0.06056820601224899,positive,STABLE_FAIL,true,-0.6328163146972656,-0.4427078664302826,0.19010844826698303,positive,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,8,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.260090172290802,0.3594847321510315,0.09939455986022949,positive,STABLE_FAIL,true,0.35529425740242004,0.5584768056869507,0.20318254828453064,positive,FAIL_TO_PASS,true,0.9835863709449768,0.9785175919532776,-0.005068778991699219,negative,STABLE_PASS,false,2.1555120944976807,1.1413625478744507,-1.01414954662323,negative,STABLE_PASS,false,0.09089178591966629,0.19645099341869354,0.10555920749902725,positive,STABLE_FAIL,true,-0.7011257857084274,-0.298043429851532,0.40308235585689545,positive,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,9,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.3288639783859253,0.453002005815506,0.12413802742958069,positive,STABLE_FAIL,true,0.3736794888973236,0.4463842511177063,0.07270476222038269,positive,STABLE_FAIL,true,0.9853816032409668,0.9835795760154724,-0.0018020272254943848,negative,STABLE_PASS,false,2.254915714263916,1.7949426174163818,-0.4599730968475342,negative,STABLE_PASS,false,0.1210932657122612,0.1988925337791443,0.07779926806688309,positive,STABLE_FAIL,true,-0.594423919916153,-0.26655876636505127,0.3278651535511017,positive,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,10,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5730715990066528,0.5414848327636719,-0.03158676624298096,negative,STABLE_PASS,true,0.521034836769104,0.31913456320762634,-0.20190027356147766,negative,PASS_TO_FAIL,true,0.9894160628318787,0.9842862486839294,-0.005129814147949219,negative,STABLE_PASS,true,2.4593117237091064,2.1325583457946777,-0.3267533779144287,negative,STABLE_PASS,true,0.2954300045967102,0.17009109258651733,-0.12533891201019287,negative,STABLE_FAIL,true,0.08894312381744385,-0.3846774399280548,-0.47362056374549866,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,11,harm,polarity_flip,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.5219410061836243,0.5703920722007751,0.04845106601715088,positive,STABLE_PASS,false,0.45578548312187195,0.2538730204105377,-0.20191246271133423,negative,STABLE_FAIL,true,0.9905277490615845,0.9839285612106323,-0.0065991878509521484,negative,STABLE_PASS,true,2.6013898849487305,2.3194777965545654,-0.28191208839416504,negative,STABLE_PASS,true,0.235639750957489,0.14247989654541016,-0.09315985441207886,negative,STABLE_FAIL,true,-0.10507017374038696,-0.5066398680210114,-0.4015696942806244,negative,STABLE_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,12,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5958306789398193,0.5278210639953613,-0.06800961494445801,negative,STABLE_PASS,true,0.5591798424720764,0.293093740940094,-0.2660861015319824,negative,PASS_TO_FAIL,true,0.9923089742660522,0.9846083521842957,-0.007700622081756592,negative,STABLE_PASS,true,2.784939765930176,2.438044309616089,-0.3468954563140869,negative,STABLE_PASS,true,0.33061403036117554,0.15231995284557343,-0.1782940775156021,negative,STABLE_FAIL,true,0.3368930220603943,-0.4653899371623993,-0.8022829592227936,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,13,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5688124299049377,0.4367219805717468,-0.13209044933319092,negative,PASS_TO_FAIL,true,0.6143009662628174,0.36311906576156616,-0.2511819005012512,negative,PASS_TO_FAIL,true,0.9931021928787231,0.9860899448394775,-0.0070122480392456055,negative,STABLE_PASS,true,3.0009140968322754,2.5357413291931152,-0.46517276763916016,negative,STABLE_PASS,true,0.3470118045806885,0.1563761979341507,-0.19063560664653778,negative,STABLE_FAIL,true,0.4649854898452759,-0.43946176767349243,-0.9044472575187683,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,14,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.5760310888290405,0.3400091230869293,-0.2360219657421112,negative,PASS_TO_FAIL,true,0.6700859069824219,0.42437994480133057,-0.2457059621810913,negative,PASS_TO_FAIL,true,0.9935785531997681,0.9879761338233948,-0.005602419376373291,negative,STABLE_PASS,true,3.1858620643615723,2.6355576515197754,-0.5503044128417969,negative,STABLE_PASS,true,0.3835116922855377,0.14255809783935547,-0.24095359444618225,negative,STABLE_FAIL,true,0.6703655123710632,-0.47543445229530334,-1.1457999646663666,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,15,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.6630029678344727,0.27735409140586853,-0.3856488764286041,negative,PASS_TO_FAIL,true,0.7029256820678711,0.4727812111377716,-0.2301444709300995,negative,PASS_TO_FAIL,true,0.9940791130065918,0.989655613899231,-0.00442349910736084,negative,STABLE_PASS,true,3.3148186206817627,2.739250421524048,-0.5755681991577148,negative,STABLE_PASS,true,0.46328243613243103,0.1297713667154312,-0.3335110694169998,negative,STABLE_FAIL,true,1.0723613500595093,-0.5091892182826996,-1.5815505683422089,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,16,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.6430553197860718,0.2637280523777008,-0.37932726740837097,negative,PASS_TO_FAIL,true,0.6231049299240112,0.5177560448646545,-0.10534888505935669,negative,STABLE_PASS,true,0.9943187832832336,0.9909613728523254,-0.003357410430908203,negative,STABLE_PASS,true,3.3713104724884033,2.841458559036255,-0.5298519134521484,negative,STABLE_PASS,true,0.3984145224094391,0.13531260192394257,-0.2631019204854965,negative,STABLE_FAIL,true,0.78945392370224,-0.4724179804325104,-1.2618719041347504,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,17,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.744737446308136,0.30111151933670044,-0.44362592697143555,negative,PASS_TO_FAIL,true,0.8337236642837524,0.5391650199890137,-0.29455864429473877,negative,STABLE_PASS,true,0.9948673248291016,0.9916261434555054,-0.0032411813735961914,negative,STABLE_PASS,true,3.368323564529419,2.9173996448516846,-0.4509239196777344,negative,STABLE_PASS,true,0.6177183389663696,0.16098929941654205,-0.4567290395498276,negative,PASS_TO_FAIL,true,1.7999055087566376,-0.3577713370323181,-2.1576768457889557,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,18,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.6297120451927185,0.3747691512107849,-0.2549428939819336,negative,PASS_TO_FAIL,true,0.798315167427063,0.5253931879997253,-0.27292197942733765,negative,STABLE_PASS,true,0.9949453473091125,0.9916728138923645,-0.003272533416748047,negative,STABLE_PASS,true,3.3968286514282227,2.947181463241577,-0.4496471881866455,negative,STABLE_PASS,true,0.5001676678657532,0.19526152312755585,-0.3049061447381973,negative,PASS_TO_FAIL,true,1.257003366947174,-0.2157827615737915,-1.4727861285209656,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,19,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.4990933835506439,0.38114601373672485,-0.11794736981391907,negative,STABLE_FAIL,true,0.5374664664268494,0.4437309801578522,-0.09373548626899719,negative,PASS_TO_FAIL,true,0.9948431253433228,0.9907496571540833,-0.004093468189239502,negative,STABLE_PASS,true,3.4401469230651855,2.9043309688568115,-0.535815954208374,negative,STABLE_PASS,true,0.2668626606464386,0.16756181418895721,-0.09930084645748138,negative,STABLE_FAIL,true,0.196258544921875,-0.347004771232605,-0.54326331615448,negative,PASS_TO_FAIL
184,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,generated_fact_285__polarity_flip,683,20,harm,polarity_flip,false,false,false,false,SUPPORT,SUPPORT,NOT_ENTITLED,true,false,true,0.6007155179977417,0.2699887454509735,-0.3307267725467682,negative,PASS_TO_FAIL,true,0.6500292420387268,0.3529878556728363,-0.2970413863658905,negative,PASS_TO_FAIL,true,0.9952430129051208,0.9891793727874756,-0.006063640117645264,negative,STABLE_PASS,true,3.4783077239990234,2.834043025970459,-0.6442646980285645,negative,STABLE_PASS,true,0.3886251449584961,0.09427151083946228,-0.2943536341190338,negative,STABLE_FAIL,true,0.7734459638595581,-0.6577969193458557,-1.4312428832054138,negative,PASS_TO_FAIL
184,museum_purchase__paraphrase,museum_purchase__paraphrase,museum_purchase__paraphrase,13,1,recovery,paraphrase,false,false,false,false,SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,0.3106421232223511,0.07219179719686508,-0.238450326025486,negative,STABLE_FAIL,true,0.725517749786377,0.7503296136856079,0.024811863899230957,positive,STABLE_PASS,false,0.9603697657585144,0.9311478137969971,-0.029221951961517334,negative,STABLE_PASS,true,-0.9209009408950806,-0.4046362042427063,0.5162647366523743,positive,STABLE_FAIL,false,0.21644465625286102,0.050438083708286285,-0.16600657254457474,negative,STABLE_FAIL,true,-0.5670251250267029,-0.9054303653538227,-0.3384052403271198,negative,STABLE_FAIL
